just_date,industry,benchmark_20d
2016-10-06,Energy,0.0
2016-10-07,Energy,0.0
2016-10-10,Energy,0.0
2016-10-11,Energy,0.0
2016-10-12,Energy,0.0
2016-10-13,Energy,0.0
2016-10-14,Energy,0.0
2016-10-17,Energy,0.0
2016-10-18,Energy,0.0
2016-10-19,Energy,0.0
2016-10-20,Energy,0.0
2016-10-21,Energy,0.0
2016-10-24,Energy,0.03333333333333333
2016-10-25,Energy,0.06666666666666667
2016-10-26,Energy,0.06666666666666667
2016-10-27,Energy,0.06666666666666667
2016-10-28,Energy,0.06666666666666667
2016-10-31,Energy,0.06666666666666667
2016-11-01,Energy,0.06666666666666667
2016-11-02,Energy,0.06666666666666667
2016-11-03,Energy,0.06666666666666667
2016-11-04,Energy,0.06666666666666667
2016-11-07,Energy,0.06666666666666667
2016-11-08,Energy,0.06666666666666667
2016-11-09,Energy,0.06666666666666667
2016-11-10,Energy,0.06666666666666667
2016-11-11,Energy,0.06666666666666667
2016-11-14,Energy,0.06666666666666667
2016-11-15,Energy,0.06666666666666667
2016-11-16,Energy,0.06666666666666667
2016-11-17,Energy,0.1
2016-11-18,Energy,0.13333333333333333
2016-11-21,Energy,0.16666666666666666
2016-11-22,Energy,0.2
2016-11-23,Energy,0.23333333333333334
2016-11-25,Energy,0.26666666666666666
2016-11-28,Energy,0.3
2016-11-29,Energy,0.3333333333333333
2016-11-30,Energy,0.36666666666666664
2016-12-01,Energy,0.4
2016-12-02,Energy,0.43333333333333335
2016-12-05,Energy,0.4666666666666667
2016-12-06,Energy,0.4666666666666667
2016-12-07,Energy,0.4666666666666667
2016-12-08,Energy,0.5
2016-12-09,Energy,0.5333333333333333
2016-12-12,Energy,0.5666666666666667
2016-12-13,Energy,0.6
2016-12-14,Energy,0.6333333333333333
2016-12-15,Energy,0.6666666666666666
2016-12-16,Energy,0.7
2016-12-19,Energy,0.7333333333333333
2016-12-20,Energy,0.7666666666666667
2016-12-21,Energy,0.8
2016-12-22,Energy,0.8333333333333334
2016-12-23,Energy,0.8666666666666667
2016-12-27,Energy,0.9
2016-12-28,Energy,0.9333333333333333
2016-12-29,Energy,0.9666666666666667
2016-12-30,Energy,1.0
2017-01-03,Energy,1.0
2017-01-04,Energy,1.0
2017-01-05,Energy,1.0
2017-01-06,Energy,1.0
2017-01-09,Energy,1.0
2017-01-10,Energy,1.0
2017-01-11,Energy,0.9666666666666667
2017-01-12,Energy,0.9333333333333333
2017-01-13,Energy,0.9
2017-01-17,Energy,0.8666666666666667
2017-01-18,Energy,0.8333333333333334
2017-01-19,Energy,0.8
2017-01-20,Energy,0.7666666666666667
2017-01-23,Energy,0.7333333333333333
2017-01-24,Energy,0.7
2017-01-25,Energy,0.6666666666666666
2017-01-26,Energy,0.6333333333333333
2017-01-27,Energy,0.6
2017-01-30,Energy,0.5666666666666667
2017-01-31,Energy,0.5333333333333333
2017-02-01,Energy,0.5
2017-02-02,Energy,0.4666666666666667
2017-02-03,Energy,0.43333333333333335
2017-02-06,Energy,0.4
2017-02-07,Energy,0.36666666666666664
2017-02-08,Energy,0.3333333333333333
2017-02-09,Energy,0.3
2017-02-10,Energy,0.26666666666666666
2017-02-13,Energy,0.23333333333333334
2017-02-14,Energy,0.2
2017-02-15,Energy,0.16666666666666666
2017-02-16,Energy,0.13333333333333333
2017-02-17,Energy,0.1
2017-02-21,Energy,0.06666666666666667
2017-02-22,Energy,0.03333333333333333
2017-02-23,Energy,0.0
2017-02-24,Energy,0.0
2017-02-27,Energy,0.0
2017-02-28,Energy,0.0
2017-03-01,Energy,0.0
2017-03-02,Energy,0.0
2017-03-03,Energy,0.0
2017-03-06,Energy,0.0
2017-03-07,Energy,0.0
2017-03-08,Energy,0.0
2017-03-09,Energy,0.0
2017-03-10,Energy,0.0
2017-03-13,Energy,0.0
2017-03-14,Energy,0.0
2017-03-15,Energy,0.0
2017-03-16,Energy,0.0
2017-03-17,Energy,0.0
2017-03-20,Energy,0.0
2017-03-21,Energy,0.0
2017-03-22,Energy,0.0
2017-03-23,Energy,0.0
2017-03-24,Energy,0.0
2017-03-27,Energy,0.0
2017-03-28,Energy,0.0
2017-03-29,Energy,0.0
2017-03-30,Energy,0.0
2017-03-31,Energy,0.0
2017-04-03,Energy,0.0
2017-04-04,Energy,0.0
2017-04-05,Energy,0.0
2017-04-06,Energy,0.0
2017-04-07,Energy,0.0
2017-04-10,Energy,0.0
2017-04-11,Energy,0.0
2017-04-12,Energy,0.0
2017-04-13,Energy,0.0
2017-04-17,Energy,0.0
2017-04-18,Energy,0.0
2017-04-19,Energy,0.0
2017-04-20,Energy,0.0
2017-04-21,Energy,0.0
2017-04-24,Energy,0.0
2017-04-25,Energy,0.0
2017-04-26,Energy,0.0
2017-04-27,Energy,0.0
2017-04-28,Energy,0.0
2017-05-01,Energy,0.0
2017-05-02,Energy,0.0
2017-05-03,Energy,0.0
2017-05-04,Energy,0.0
2017-05-05,Energy,0.0
2017-05-08,Energy,0.0
2017-05-09,Energy,0.0
2017-05-10,Energy,0.0
2017-05-11,Energy,0.0
2017-05-12,Energy,0.0
2017-05-15,Energy,0.0
2017-05-16,Energy,0.0
2017-05-17,Energy,0.0
2017-05-18,Energy,0.0
2017-05-19,Energy,0.0
2017-05-22,Energy,0.0
2017-05-23,Energy,0.0
2017-05-24,Energy,0.0
2017-05-25,Energy,0.0
2017-05-26,Energy,0.0
2017-05-30,Energy,0.0
2017-05-31,Energy,0.0
2017-06-01,Energy,0.0
2017-06-02,Energy,0.0
2017-06-05,Energy,0.0
2017-06-06,Energy,0.0
2017-06-07,Energy,0.0
2017-06-08,Energy,0.0
2017-06-09,Energy,0.0
2017-06-12,Energy,0.0
2017-06-13,Energy,0.0
2017-06-14,Energy,0.0
2017-06-15,Energy,0.0
2017-06-16,Energy,0.0
2017-06-19,Energy,0.0
2017-06-20,Energy,0.0
2017-06-21,Energy,0.0
2017-06-22,Energy,0.0
2017-06-23,Energy,0.0
2017-06-26,Energy,0.0
2017-06-27,Energy,0.0
2017-06-28,Energy,0.0
2017-06-29,Energy,0.0
2017-06-30,Energy,0.0
2017-07-03,Energy,0.0
2017-07-05,Energy,0.0
2017-07-06,Energy,0.0
2017-07-07,Energy,0.0
2017-07-10,Energy,0.0
2017-07-11,Energy,0.0
2017-07-12,Energy,0.0
2017-07-13,Energy,0.0
2017-07-14,Energy,0.0
2017-07-17,Energy,0.0
2017-07-18,Energy,0.0
2017-07-19,Energy,0.0
2017-07-20,Energy,0.0
2017-07-21,Energy,0.0
2017-07-24,Energy,0.0
2017-07-25,Energy,0.0
2017-07-26,Energy,0.0
2017-07-27,Energy,0.0
2017-07-28,Energy,0.0
2017-07-31,Energy,0.0
2017-08-01,Energy,0.0
2017-08-02,Energy,0.0
2017-08-03,Energy,0.0
2017-08-04,Energy,0.0
2017-08-07,Energy,0.0
2017-08-08,Energy,0.0
2017-08-09,Energy,0.0
2017-08-10,Energy,0.0
2017-08-11,Energy,0.0
2017-08-14,Energy,0.0
2017-08-15,Energy,0.0
2017-08-16,Energy,0.0
2017-08-17,Energy,0.0
2017-08-18,Energy,0.0
2017-08-21,Energy,0.0
2017-08-22,Energy,0.0
2017-08-23,Energy,0.0
2017-08-24,Energy,0.0
2017-08-25,Energy,0.0
2017-08-28,Energy,0.0
2017-08-29,Energy,0.0
2017-08-30,Energy,0.0
2017-08-31,Energy,0.0
2017-09-01,Energy,0.0
2017-09-05,Energy,0.0
2017-09-06,Energy,0.0
2017-09-07,Energy,0.0
2017-09-08,Energy,0.0
2017-09-11,Energy,0.0
2017-09-12,Energy,0.0
2017-09-13,Energy,0.0
2017-09-14,Energy,0.0
2017-09-15,Energy,0.0
2017-09-18,Energy,0.0
2017-09-19,Energy,0.0
2017-09-20,Energy,0.0
2017-09-21,Energy,0.0
2017-09-22,Energy,0.0
2017-09-25,Energy,0.0
2017-09-26,Energy,0.0
2017-09-27,Energy,0.0
2017-09-28,Energy,0.0
2017-09-29,Energy,0.0
2017-10-02,Energy,0.0
2017-10-03,Energy,0.0
2017-10-04,Energy,0.0
2017-10-05,Energy,0.0
2017-10-06,Energy,0.0
2017-10-09,Energy,0.0
2017-10-10,Energy,0.0
2017-10-11,Energy,0.0
2017-10-12,Energy,0.0
2017-10-13,Energy,0.03333333333333333
2017-10-16,Energy,0.06666666666666667
2017-10-17,Energy,0.1
2017-10-18,Energy,0.13333333333333333
2017-10-19,Energy,0.16666666666666666
2017-10-20,Energy,0.2
2017-10-23,Energy,0.23333333333333334
2017-10-24,Energy,0.23333333333333334
2017-10-25,Energy,0.23333333333333334
2017-10-26,Energy,0.23333333333333334
2017-10-27,Energy,0.23333333333333334
2017-10-30,Energy,0.23333333333333334
2017-10-31,Energy,0.23333333333333334
2017-11-01,Energy,0.26666666666666666
2017-11-02,Energy,0.3
2017-11-03,Energy,0.3333333333333333
2017-11-06,Energy,0.36666666666666664
2017-11-07,Energy,0.4
2017-11-08,Energy,0.43333333333333335
2017-11-09,Energy,0.4666666666666667
2017-11-10,Energy,0.5
2017-11-13,Energy,0.5333333333333333
2017-11-14,Energy,0.5666666666666667
2017-11-15,Energy,0.6
2017-11-16,Energy,0.6333333333333333
2017-11-17,Energy,0.6666666666666666
2017-11-20,Energy,0.6666666666666666
2017-11-21,Energy,0.6666666666666666
2017-11-22,Energy,0.6666666666666666
2017-11-24,Energy,0.6666666666666666
2017-11-27,Energy,0.6333333333333333
2017-11-28,Energy,0.6
2017-11-29,Energy,0.5666666666666667
2017-11-30,Energy,0.5333333333333333
2017-12-01,Energy,0.5
2017-12-04,Energy,0.4666666666666667
2017-12-05,Energy,0.4666666666666667
2017-12-06,Energy,0.4666666666666667
2017-12-07,Energy,0.4666666666666667
2017-12-08,Energy,0.4666666666666667
2017-12-11,Energy,0.5
2017-12-12,Energy,0.5333333333333333
2017-12-13,Energy,0.5666666666666667
2017-12-14,Energy,0.5666666666666667
2017-12-15,Energy,0.5666666666666667
2017-12-18,Energy,0.5666666666666667
2017-12-19,Energy,0.5666666666666667
2017-12-20,Energy,0.5666666666666667
2017-12-21,Energy,0.5666666666666667
2017-12-22,Energy,0.5666666666666667
2017-12-26,Energy,0.5666666666666667
2017-12-27,Energy,0.5666666666666667
2017-12-28,Energy,0.5666666666666667
2017-12-29,Energy,0.5666666666666667
2018-01-02,Energy,0.5666666666666667
2018-01-03,Energy,0.5666666666666667
2018-01-04,Energy,0.6
2018-01-05,Energy,0.6333333333333333
2018-01-08,Energy,0.6666666666666666
2018-01-09,Energy,0.7
2018-01-10,Energy,0.7333333333333333
2018-01-11,Energy,0.7666666666666667
2018-01-12,Energy,0.8
2018-01-16,Energy,0.8333333333333334
2018-01-17,Energy,0.8666666666666667
2018-01-18,Energy,0.9
2018-01-19,Energy,0.9
2018-01-22,Energy,0.9333333333333333
2018-01-23,Energy,0.9666666666666667
2018-01-24,Energy,1.0
2018-01-25,Energy,1.0
2018-01-26,Energy,1.0
2018-01-29,Energy,1.0
2018-01-30,Energy,1.0
2018-01-31,Energy,1.0
2018-02-01,Energy,1.0
2018-02-02,Energy,1.0
2018-02-05,Energy,0.9666666666666667
2018-02-06,Energy,0.9333333333333333
2018-02-07,Energy,0.9
2018-02-08,Energy,0.8666666666666667
2018-02-09,Energy,0.8333333333333334
2018-02-12,Energy,0.8
2018-02-13,Energy,0.7666666666666667
2018-02-14,Energy,0.7333333333333333
2018-02-15,Energy,0.7
2018-02-16,Energy,0.6666666666666666
2018-02-20,Energy,0.6333333333333333
2018-02-21,Energy,0.6
2018-02-22,Energy,0.5666666666666667
2018-02-23,Energy,0.5333333333333333
2018-02-26,Energy,0.5
2018-02-27,Energy,0.4666666666666667
2018-02-28,Energy,0.43333333333333335
2018-03-01,Energy,0.4
2018-03-02,Energy,0.36666666666666664
2018-03-05,Energy,0.3333333333333333
2018-03-06,Energy,0.3
2018-03-07,Energy,0.26666666666666666
2018-03-08,Energy,0.23333333333333334
2018-03-09,Energy,0.2
2018-03-12,Energy,0.16666666666666666
2018-03-13,Energy,0.13333333333333333
2018-03-14,Energy,0.1
2018-03-15,Energy,0.06666666666666667
2018-03-16,Energy,0.03333333333333333
2018-03-19,Energy,0.0
2018-03-20,Energy,0.0
2018-03-21,Energy,0.0
2018-03-22,Energy,0.0
2018-03-23,Energy,0.0
2018-03-26,Energy,0.0
2018-03-27,Energy,0.0
2018-03-28,Energy,0.0
2018-03-29,Energy,0.0
2018-04-02,Energy,0.0
2018-04-03,Energy,0.0
2018-04-04,Energy,0.0
2018-04-05,Energy,0.0
2018-04-06,Energy,0.0
2018-04-09,Energy,0.0
2018-04-10,Energy,0.0
2018-04-11,Energy,0.0
2018-04-12,Energy,0.0
2018-04-13,Energy,0.0
2018-04-16,Energy,0.0
2018-04-17,Energy,0.0
2018-04-18,Energy,0.0
2018-04-19,Energy,0.03333333333333333
2018-04-20,Energy,0.06666666666666667
2018-04-23,Energy,0.1
2018-04-24,Energy,0.13333333333333333
2018-04-25,Energy,0.16666666666666666
2018-04-26,Energy,0.2
2018-04-27,Energy,0.23333333333333334
2018-04-30,Energy,0.26666666666666666
2018-05-01,Energy,0.3
2018-05-02,Energy,0.3333333333333333
2018-05-03,Energy,0.36666666666666664
2018-05-04,Energy,0.4
2018-05-07,Energy,0.43333333333333335
2018-05-08,Energy,0.4666666666666667
2018-05-09,Energy,0.5
2018-05-10,Energy,0.5333333333333333
2018-05-11,Energy,0.5666666666666667
2018-05-14,Energy,0.6
2018-05-15,Energy,0.6333333333333333
2018-05-16,Energy,0.6666666666666666
2018-05-17,Energy,0.7
2018-05-18,Energy,0.7333333333333333
2018-05-21,Energy,0.7666666666666667
2018-05-22,Energy,0.8
2018-05-23,Energy,0.8333333333333334
2018-05-24,Energy,0.8666666666666667
2018-05-25,Energy,0.9
2018-05-29,Energy,0.9333333333333333
2018-05-30,Energy,0.9666666666666667
2018-05-31,Energy,1.0
2018-06-01,Energy,1.0
2018-06-04,Energy,1.0
2018-06-05,Energy,1.0
2018-06-06,Energy,1.0
2018-06-07,Energy,1.0
2018-06-08,Energy,1.0
2018-06-11,Energy,1.0
2018-06-12,Energy,1.0
2018-06-13,Energy,1.0
2018-06-14,Energy,1.0
2018-06-15,Energy,0.9666666666666667
2018-06-18,Energy,0.9333333333333333
2018-06-19,Energy,0.9
2018-06-20,Energy,0.8666666666666667
2018-06-21,Energy,0.8333333333333334
2018-06-22,Energy,0.8
2018-06-25,Energy,0.7666666666666667
2018-06-26,Energy,0.7333333333333333
2018-06-27,Energy,0.7
2018-06-28,Energy,0.6666666666666666
2018-06-29,Energy,0.6333333333333333
2018-07-02,Energy,0.6
2018-07-03,Energy,0.5666666666666667
2018-07-05,Energy,0.5333333333333333
2018-07-06,Energy,0.5
2018-07-09,Energy,0.4666666666666667
2018-07-10,Energy,0.43333333333333335
2018-07-11,Energy,0.4
2018-07-12,Energy,0.36666666666666664
2018-07-13,Energy,0.3333333333333333
2018-07-16,Energy,0.3
2018-07-17,Energy,0.26666666666666666
2018-07-18,Energy,0.23333333333333334
2018-07-19,Energy,0.2
2018-07-20,Energy,0.16666666666666666
2018-07-23,Energy,0.13333333333333333
2018-07-24,Energy,0.1
2018-07-25,Energy,0.06666666666666667
2018-07-26,Energy,0.03333333333333333
2018-07-27,Energy,0.0
2018-07-30,Energy,0.0
2018-07-31,Energy,0.0
2018-08-01,Energy,0.0
2018-08-02,Energy,0.0
2018-08-03,Energy,0.0
2018-08-06,Energy,0.0
2018-08-07,Energy,0.0
2018-08-08,Energy,0.0
2018-08-09,Energy,0.0
2018-08-10,Energy,0.0
2018-08-13,Energy,0.0
2018-08-14,Energy,0.0
2018-08-15,Energy,0.0
2018-08-16,Energy,0.0
2018-08-17,Energy,0.0
2018-08-20,Energy,0.0
2018-08-21,Energy,0.0
2018-08-22,Energy,0.0
2018-08-23,Energy,0.0
2018-08-24,Energy,0.0
2018-08-27,Energy,0.0
2018-08-28,Energy,0.0
2018-08-29,Energy,0.0
2018-08-30,Energy,0.0
2018-08-31,Energy,0.0
2018-09-04,Energy,0.0
2018-09-05,Energy,0.0
2018-09-06,Energy,0.0
2018-09-07,Energy,0.0
2018-09-10,Energy,0.0
2018-09-11,Energy,0.0
2018-09-12,Energy,0.0
2018-09-13,Energy,0.0
2018-09-14,Energy,0.0
2018-09-17,Energy,0.0
2018-09-18,Energy,0.0
2018-09-19,Energy,0.0
2018-09-20,Energy,0.0
2018-09-21,Energy,0.0
2018-09-24,Energy,0.03333333333333333
2018-09-25,Energy,0.06666666666666667
2018-09-26,Energy,0.1
2018-09-27,Energy,0.13333333333333333
2018-09-28,Energy,0.16666666666666666
2018-10-01,Energy,0.2
2018-10-02,Energy,0.23333333333333334
2018-10-03,Energy,0.26666666666666666
2018-10-04,Energy,0.3
2018-10-05,Energy,0.3333333333333333
2018-10-08,Energy,0.36666666666666664
2018-10-09,Energy,0.4
2018-10-10,Energy,0.43333333333333335
2018-10-11,Energy,0.4666666666666667
2018-10-12,Energy,0.5
2018-10-15,Energy,0.5
2018-10-16,Energy,0.5
2018-10-17,Energy,0.5
2018-10-18,Energy,0.5
2018-10-19,Energy,0.5
2018-10-22,Energy,0.5
2018-10-23,Energy,0.5
2018-10-24,Energy,0.5
2018-10-25,Energy,0.5
2018-10-26,Energy,0.5
2018-10-29,Energy,0.5
2018-10-30,Energy,0.5
2018-10-31,Energy,0.5
2018-11-01,Energy,0.5
2018-11-02,Energy,0.5
2018-11-05,Energy,0.4666666666666667
2018-11-06,Energy,0.43333333333333335
2018-11-07,Energy,0.4
2018-11-08,Energy,0.36666666666666664
2018-11-09,Energy,0.3333333333333333
2018-11-12,Energy,0.3
2018-11-13,Energy,0.26666666666666666
2018-11-14,Energy,0.23333333333333334
2018-11-15,Energy,0.2
2018-11-16,Energy,0.16666666666666666
2018-11-19,Energy,0.13333333333333333
2018-11-20,Energy,0.1
2018-11-21,Energy,0.06666666666666667
2018-11-23,Energy,0.03333333333333333
2018-11-26,Energy,0.0
2018-11-27,Energy,0.0
2018-11-28,Energy,0.0
2018-11-29,Energy,0.0
2018-11-30,Energy,0.0
2018-12-03,Energy,0.0
2018-12-04,Energy,0.0
2018-12-06,Energy,0.0
2018-12-07,Energy,0.0
2018-12-10,Energy,0.0
2018-12-11,Energy,0.0
2018-12-12,Energy,0.0
2018-12-13,Energy,0.0
2018-12-14,Energy,0.0
2018-12-17,Energy,0.0
2018-12-18,Energy,0.0
2018-12-19,Energy,0.0
2018-12-20,Energy,0.0
2018-12-21,Energy,0.0
2018-12-24,Energy,0.0
2018-12-26,Energy,0.0
2018-12-27,Energy,0.0
2018-12-28,Energy,0.0
2018-12-31,Energy,0.0
2019-01-02,Energy,0.0
2019-01-03,Energy,0.0
2019-01-04,Energy,0.0
2019-01-07,Energy,0.0
2019-01-08,Energy,0.0
2019-01-09,Energy,0.0
2019-01-10,Energy,0.0
2019-01-11,Energy,0.0
2019-01-14,Energy,0.0
2019-01-15,Energy,0.0
2019-01-16,Energy,0.0
2019-01-17,Energy,0.0
2019-01-18,Energy,0.0
2019-01-22,Energy,0.0
2019-01-23,Energy,0.0
2019-01-24,Energy,0.0
2019-01-25,Energy,0.0
2019-01-28,Energy,0.0
2019-01-29,Energy,0.0
2019-01-30,Energy,0.0
2019-01-31,Energy,0.0
2019-02-01,Energy,0.0
2019-02-04,Energy,0.0
2019-02-05,Energy,0.0
2019-02-06,Energy,0.0
2019-02-07,Energy,0.0
2019-02-08,Energy,0.0
2019-02-11,Energy,0.0
2019-02-12,Energy,0.0
2019-02-13,Energy,0.0
2019-02-14,Energy,0.0
2019-02-15,Energy,0.0
2019-02-19,Energy,0.0
2019-02-20,Energy,0.0
2019-02-21,Energy,0.0
2019-02-22,Energy,0.0
2019-02-25,Energy,0.0
2019-02-26,Energy,0.0
2019-02-27,Energy,0.0
2019-02-28,Energy,0.0
2019-03-01,Energy,0.0
2019-03-04,Energy,0.0
2019-03-05,Energy,0.0
2019-03-06,Energy,0.0
2019-03-07,Energy,0.0
2019-03-08,Energy,0.0
2019-03-11,Energy,0.0
2019-03-12,Energy,0.0
2019-03-13,Energy,0.0
2019-03-14,Energy,0.0
2019-03-15,Energy,0.0
2019-03-18,Energy,0.0
2019-03-19,Energy,0.0
2019-03-20,Energy,0.0
2019-03-21,Energy,0.0
2019-03-22,Energy,0.0
2019-03-25,Energy,0.0
2019-03-26,Energy,0.0
2019-03-27,Energy,0.0
2019-03-28,Energy,0.0
2019-03-29,Energy,0.0
2019-04-01,Energy,0.0
2019-04-02,Energy,0.0
2019-04-03,Energy,0.0
2019-04-04,Energy,0.0
2019-04-05,Energy,0.0
2019-04-08,Energy,0.0
2019-04-09,Energy,0.0
2019-04-10,Energy,0.0
2019-04-11,Energy,0.0
2019-04-12,Energy,0.0
2019-04-15,Energy,0.0
2019-04-16,Energy,0.0
2019-04-17,Energy,0.0
2019-04-18,Energy,0.0
2019-04-22,Energy,0.0
2019-04-23,Energy,0.0
2019-04-24,Energy,0.0
2019-04-25,Energy,0.0
2019-04-26,Energy,0.0
2019-04-29,Energy,0.0
2019-04-30,Energy,0.0
2019-05-01,Energy,0.0
2019-05-02,Energy,0.0
2019-05-03,Energy,0.0
2019-05-06,Energy,0.0
2019-05-07,Energy,0.0
2019-05-08,Energy,0.0
2019-05-09,Energy,0.0
2019-05-10,Energy,0.0
2019-05-13,Energy,0.0
2019-05-14,Energy,0.0
2019-05-15,Energy,0.0
2019-05-16,Energy,0.0
2019-05-17,Energy,0.0
2019-05-20,Energy,0.0
2019-05-21,Energy,0.0
2019-05-22,Energy,0.0
2019-05-23,Energy,0.0
2019-05-24,Energy,0.0
2019-05-28,Energy,0.0
2019-05-29,Energy,0.0
2019-05-30,Energy,0.0
2019-05-31,Energy,0.0
2019-06-03,Energy,0.0
2019-06-04,Energy,0.0
2019-06-05,Energy,0.0
2019-06-06,Energy,0.0
2019-06-07,Energy,0.0
2019-06-10,Energy,0.0
2019-06-11,Energy,0.0
2019-06-12,Energy,0.0
2019-06-13,Energy,0.0
2019-06-14,Energy,0.0
2019-06-17,Energy,0.0
2019-06-18,Energy,0.0
2019-06-19,Energy,0.0
2019-06-20,Energy,0.0
2019-06-21,Energy,0.0
2019-06-24,Energy,0.0
2019-06-25,Energy,0.0
2019-06-26,Energy,0.0
2019-06-27,Energy,0.0
2019-06-28,Energy,0.0
2019-07-01,Energy,0.0
2019-07-02,Energy,0.0
2019-07-03,Energy,0.0
2019-07-05,Energy,0.0
2019-07-08,Energy,0.0
2019-07-09,Energy,0.0
2019-07-10,Energy,0.0
2019-07-11,Energy,0.0
2019-07-12,Energy,0.0
2019-07-15,Energy,0.0
2019-07-16,Energy,0.0
2019-07-17,Energy,0.0
2019-07-18,Energy,0.0
2019-07-19,Energy,0.0
2019-07-22,Energy,0.0
2019-07-23,Energy,0.0
2019-07-24,Energy,0.0
2019-07-25,Energy,0.0
2019-07-26,Energy,0.0
2019-07-29,Energy,0.0
2019-07-30,Energy,0.0
2019-07-31,Energy,0.0
2019-08-01,Energy,0.0
2019-08-02,Energy,0.0
2019-08-05,Energy,0.0
2019-08-06,Energy,0.0
2019-08-07,Energy,0.0
2019-08-08,Energy,0.0
2019-08-09,Energy,0.0
2019-08-12,Energy,0.0
2019-08-13,Energy,0.0
2019-08-14,Energy,0.0
2019-08-15,Energy,0.0
2019-08-16,Energy,0.0
2019-08-19,Energy,0.0
2019-08-20,Energy,0.0
2019-08-21,Energy,0.0
2019-08-22,Energy,0.0
2019-08-23,Energy,0.0
2019-08-26,Energy,0.0
2019-08-27,Energy,0.0
2019-08-28,Energy,0.0
2019-08-29,Energy,0.0
2019-08-30,Energy,0.0
2019-09-03,Energy,0.0
2019-09-04,Energy,0.0
2019-09-05,Energy,0.0
2019-09-06,Energy,0.0
2019-09-09,Energy,0.0
2019-09-10,Energy,0.0
2019-09-11,Energy,0.0
2019-09-12,Energy,0.0
2019-09-13,Energy,0.0
2019-09-16,Energy,0.0
2019-09-17,Energy,0.0
2019-09-18,Energy,0.0
2019-09-19,Energy,0.0
2019-09-20,Energy,0.0
2019-09-23,Energy,0.0
2019-09-24,Energy,0.0
2019-09-25,Energy,0.0
2019-09-26,Energy,0.0
2019-09-27,Energy,0.0
2019-09-30,Energy,0.0
2019-10-01,Energy,0.0
2019-10-02,Energy,0.0
2019-10-03,Energy,0.0
2019-10-04,Energy,0.0
2019-10-07,Energy,0.0
2019-10-08,Energy,0.0
2019-10-09,Energy,0.0
2019-10-10,Energy,0.0
2019-10-11,Energy,0.0
2019-10-14,Energy,0.0
2019-10-15,Energy,0.0
2019-10-16,Energy,0.0
2019-10-17,Energy,0.0
2019-10-18,Energy,0.0
2019-10-21,Energy,0.0
2019-10-22,Energy,0.0
2019-10-23,Energy,0.0
2019-10-24,Energy,0.0
2019-10-25,Energy,0.0
2019-10-28,Energy,0.0
2019-10-29,Energy,0.0
2019-10-30,Energy,0.0
2019-10-31,Energy,0.0
2019-11-01,Energy,0.0
2019-11-04,Energy,0.0
2019-11-05,Energy,0.0
2019-11-06,Energy,0.0
2019-11-07,Energy,0.0
2019-11-08,Energy,0.0
2019-11-11,Energy,0.0
2019-11-12,Energy,0.0
2019-11-13,Energy,0.0
2019-11-14,Energy,0.0
2019-11-15,Energy,0.0
2019-11-18,Energy,0.0
2019-11-19,Energy,0.0
2019-11-20,Energy,0.0
2019-11-21,Energy,0.0
2019-11-22,Energy,0.0
2019-11-25,Energy,0.0
2019-11-26,Energy,0.0
2019-11-27,Energy,0.0
2019-11-29,Energy,0.0
2019-12-02,Energy,0.0
2019-12-03,Energy,0.0
2019-12-04,Energy,0.0
2019-12-05,Energy,0.0
2019-12-06,Energy,0.0
2019-12-09,Energy,0.0
2019-12-10,Energy,0.0
2019-12-11,Energy,0.0
2019-12-12,Energy,0.0
2019-12-13,Energy,0.0
2019-12-16,Energy,0.0
2019-12-17,Energy,0.0
2019-12-18,Energy,0.0
2019-12-19,Energy,0.0
2019-12-20,Energy,0.0
2019-12-23,Energy,0.0
2019-12-24,Energy,0.0
2019-12-26,Energy,0.0
2019-12-27,Energy,0.0
2019-12-30,Energy,0.0
2019-12-31,Energy,0.0
2020-01-02,Energy,0.0
2020-01-03,Energy,0.0
2020-01-06,Energy,0.0
2020-01-07,Energy,0.03333333333333333
2020-01-08,Energy,0.06666666666666667
2020-01-09,Energy,0.1
2020-01-10,Energy,0.13333333333333333
2020-01-13,Energy,0.13333333333333333
2020-01-14,Energy,0.13333333333333333
2020-01-15,Energy,0.13333333333333333
2020-01-16,Energy,0.13333333333333333
2020-01-17,Energy,0.13333333333333333
2020-01-21,Energy,0.13333333333333333
2020-01-22,Energy,0.13333333333333333
2020-01-23,Energy,0.13333333333333333
2020-01-24,Energy,0.13333333333333333
2020-01-27,Energy,0.13333333333333333
2020-01-28,Energy,0.13333333333333333
2020-01-29,Energy,0.13333333333333333
2020-01-30,Energy,0.13333333333333333
2020-01-31,Energy,0.13333333333333333
2020-02-03,Energy,0.13333333333333333
2020-02-04,Energy,0.13333333333333333
2020-02-05,Energy,0.13333333333333333
2020-02-06,Energy,0.13333333333333333
2020-02-07,Energy,0.13333333333333333
2020-02-10,Energy,0.13333333333333333
2020-02-11,Energy,0.13333333333333333
2020-02-12,Energy,0.13333333333333333
2020-02-13,Energy,0.13333333333333333
2020-02-14,Energy,0.13333333333333333
2020-02-18,Energy,0.13333333333333333
2020-02-19,Energy,0.13333333333333333
2020-02-20,Energy,0.1
2020-02-21,Energy,0.06666666666666667
2020-02-24,Energy,0.03333333333333333
2020-02-25,Energy,0.0
2020-02-26,Energy,0.0
2020-02-27,Energy,0.0
2020-02-28,Energy,0.0
2020-03-02,Energy,0.0
2020-03-03,Energy,0.0
2020-03-04,Energy,0.0
