,buys,sells,winners,losers
16069,"('sma_100_zscore_cross_2std',)","('bb_bbh_cross_down',)",3825,1160
16070,"('sma_100_zscore_cross_2std',)","('bb_buy_zone_4d',)",4589,1147
16071,"('sma_100_zscore_cross_2std',)","('bb_buy_zone_3d',)",4610,1167
16072,"('sma_100_zscore_cross_2std',)","('bb_buy_zone_6d',)",4535,1128
16073,"('sma_100_zscore_cross_2std',)","('bb_end_buy_zone',)",4377,1449
16074,"('sma_100_zscore_cross_2std',)","('sma_10_20_cross',)",4497,1438
16075,"('sma_100_zscore_cross_2std',)","('sma_10_50_cross',)",4620,1294
16076,"('sma_100_zscore_cross_2std',)","('sma_10_100_cross',)",4649,1052
16077,"('sma_100_zscore_cross_2std',)","('sma_10_200_cross',)",4332,855
16078,"('sma_100_zscore_cross_2std',)","('sma_20_50_cross',)",4625,1249
16079,"('sma_100_zscore_cross_2std',)","('sma_20_100_cross',)",4541,995
16080,"('sma_100_zscore_cross_2std',)","('sma_20_200_cross',)",4280,765
16081,"('sma_100_zscore_cross_2std',)","('sma_50_100_cross',)",4264,952
16082,"('sma_100_zscore_cross_2std',)","('sma_50_200_cross',)",4038,665
16083,"('sma_100_zscore_cross_2std',)","('sma_100_200_cross',)",3650,537
16084,"('sma_100_zscore_cross_2std',)","('price_above_sma_10',)",3874,2072
16085,"('sma_100_zscore_cross_2std',)","('sma_10_zscore_cross_2std',)",2450,2627
16086,"('sma_100_zscore_cross_2std',)","('sma_10_zscore_cross_3std',)",104,390
16087,"('sma_100_zscore_cross_2std',)","('price_above_sma_20',)",4398,1547
16088,"('sma_100_zscore_cross_2std',)","('sma_20_zscore_cross_2std',)",2269,2736
16089,"('sma_100_zscore_cross_2std',)","('sma_20_zscore_cross_3std',)",1042,1524
16090,"('sma_100_zscore_cross_2std',)","('price_above_sma_50',)",4602,1330
16091,"('sma_100_zscore_cross_2std',)","('sma_50_zscore_cross_2std',)",2236,2808
16092,"('sma_100_zscore_cross_2std',)","('sma_50_zscore_cross_3std',)",1356,2671
16093,"('sma_100_zscore_cross_2std',)","('price_above_sma_100',)",4789,1115
16094,"('sma_100_zscore_cross_2std',)","('sma_100_zscore_cross_3std',)",1075,3155
16095,"('sma_100_zscore_cross_2std',)","('price_above_sma_200',)",4593,921
16096,"('sma_100_zscore_cross_2std',)","('sma_200_zscore_cross_2std',)",2522,2983
16097,"('sma_100_zscore_cross_2std',)","('sma_200_zscore_cross_3std',)",1012,3315
16098,"('sma_100_zscore_cross_2std',)","('macd_bullish_divergence_10d',)",4117,1822
16099,"('sma_100_zscore_cross_2std',)","('macd_bearish_divergence_10d',)",2196,3542
16100,"('sma_100_zscore_cross_2std',)","('macd_bullish_divergence_15d',)",4157,1783
16101,"('sma_100_zscore_cross_2std',)","('macd_bearish_divergence_15d',)",2155,3696
16102,"('sma_100_zscore_cross_2std',)","('macd_bullish_divergence_20d',)",4184,1746
16103,"('sma_100_zscore_cross_2std',)","('macd_bearish_divergence_20d',)",2347,3426
16104,"('sma_100_zscore_cross_2std',)","('macd_bullish_divergence_30d',)",4351,1580
16105,"('sma_100_zscore_cross_2std',)","('macd_bearish_divergence_30d',)",2541,3126
16106,"('sma_100_zscore_cross_2std',)","('higher_highs_3d',)",3808,2142
16107,"('sma_100_zscore_cross_2std',)","('higher_highs_3d_end',)",2656,3301
16108,"('sma_100_zscore_cross_2std',)","('higher_highs_4d',)",4127,1812
16109,"('sma_100_zscore_cross_2std',)","('higher_highs_4d_end',)",3156,2793
16110,"('sma_100_zscore_cross_2std',)","('lower_lows_3d',)",2418,3535
16111,"('sma_100_zscore_cross_2std',)","('lower_lows_3d_end',)",3166,2784
16112,"('sma_100_zscore_cross_2std',)","('lower_lows_4d',)",2584,3362
16113,"('sma_100_zscore_cross_2std',)","('lower_lows_4d_end',)",3020,2928
16114,"('sma_100_zscore_cross_3std',)","('rsi_bins_20_cross_up',)",207,465
16115,"('sma_100_zscore_cross_3std',)","('rsi_bins_20_cross_down',)",118,488
16116,"('sma_100_zscore_cross_3std',)","('rsi_bins_30_cross_up',)",683,567
16117,"('sma_100_zscore_cross_3std',)","('rsi_bins_30_cross_down',)",313,737
16118,"('sma_100_zscore_cross_3std',)","('rsi_bins_40_cross_up',)",1166,601
16119,"('sma_100_zscore_cross_3std',)","('rsi_bins_40_cross_down',)",681,984
16120,"('sma_100_zscore_cross_3std',)","('rsi_bins_50_cross_up',)",1417,404
16121,"('sma_100_zscore_cross_3std',)","('rsi_bins_50_cross_down',)",1266,549
16122,"('sma_100_zscore_cross_3std',)","('rsi_bins_60_cross_up',)",1490,325
16123,"('sma_100_zscore_cross_3std',)","('rsi_bins_60_cross_down',)",1437,378
16124,"('sma_100_zscore_cross_3std',)","('rsi_bins_70_cross_up',)",1330,222
16125,"('sma_100_zscore_cross_3std',)","('rsi_bins_70_cross_down',)",1317,234
16126,"('sma_100_zscore_cross_3std',)","('rsi_bins_80_cross_up',)",496,100
16127,"('sma_100_zscore_cross_3std',)","('rsi_bins_80_cross_down',)",486,104
16128,"('sma_100_zscore_cross_3std',)","('rsi_bins_90_cross_up',)",63,5
16129,"('sma_100_zscore_cross_3std',)","('rsi_bins_90_cross_down',)",63,5
16130,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_35_avg',)",1199,622
16131,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_35_avg',)",942,879
16132,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_35_avg_plus_std1',)",1333,488
16133,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_35_avg_plus_std1',)",1108,713
16134,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_35_avg_minus_std1',)",1188,636
16135,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_35_avg_minus_std1',)",1036,785
16136,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_35_avg_plus_std2',)",1330,474
16137,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_35_avg_plus_std2',)",1148,550
16138,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_35_avg_minus_std2',)",847,439
16139,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_35_avg_minus_std2',)",923,491
16140,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_70_avg',)",1346,475
16141,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_70_avg',)",1064,757
16142,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_70_avg_plus_std1',)",1360,456
16143,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_70_avg_plus_std1',)",1290,531
16144,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_70_avg_minus_std1',)",1176,595
16145,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_70_avg_minus_std1',)",855,849
16146,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_70_avg_plus_std2',)",1250,400
16147,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_70_avg_plus_std2',)",1092,420
16148,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_70_avg_minus_std2',)",655,403
16149,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_70_avg_minus_std2',)",642,445
16150,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_105_avg',)",1384,437
16151,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_105_avg',)",1146,667
16152,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_105_avg_plus_std1',)",1397,421
16153,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_105_avg_plus_std1',)",1358,460
16154,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_105_avg_minus_std1',)",1077,641
16155,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_105_avg_minus_std1',)",571,912
16156,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_105_avg_plus_std2',)",1115,332
16157,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_105_avg_plus_std2',)",1062,326
16158,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_105_avg_minus_std2',)",567,423
16159,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_105_avg_minus_std2',)",465,458
16160,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_140_avg',)",1422,399
16161,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_140_avg',)",1179,631
16162,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_140_avg_plus_std1',)",1391,408
16163,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_140_avg_plus_std1',)",1338,453
16164,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_140_avg_minus_std1',)",1124,626
16165,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_140_avg_minus_std1',)",540,961
16166,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_140_avg_plus_std2',)",994,287
16167,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_140_avg_plus_std2',)",929,311
16168,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_140_avg_minus_std2',)",608,453
16169,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_140_avg_minus_std2',)",391,471
16170,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_175_avg',)",1414,407
16171,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_175_avg',)",1207,609
16172,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_175_avg_plus_std1',)",1413,373
16173,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_175_avg_plus_std1',)",1353,435
16174,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_175_avg_minus_std1',)",1106,638
16175,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_175_avg_minus_std1',)",553,991
16176,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_175_avg_plus_std2',)",909,269
16177,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_175_avg_plus_std2',)",856,285
16178,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_175_avg_minus_std2',)",596,454
16179,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_175_avg_minus_std2',)",348,501
16180,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_210_avg',)",1396,420
16181,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_210_avg',)",1170,641
16182,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_210_avg_plus_std1',)",1428,363
16183,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_210_avg_plus_std1',)",1362,427
16184,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_210_avg_minus_std1',)",1110,644
16185,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_210_avg_minus_std1',)",570,1016
16186,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_210_avg_plus_std2',)",916,267
16187,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_210_avg_plus_std2',)",854,279
16188,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_up_210_avg_minus_std2',)",629,470
16189,"('sma_100_zscore_cross_3std',)","('rsi_bins_cross_down_210_avg_minus_std2',)",338,517
16190,"('sma_100_zscore_cross_3std',)","('rsi_bullish_divergence_10d',)",623,894
16191,"('sma_100_zscore_cross_3std',)","('rsi_bearish_divergence_10d',)",603,212
16192,"('sma_100_zscore_cross_3std',)","('rsi_bullish_divergence_15d',)",876,919
16193,"('sma_100_zscore_cross_3std',)","('rsi_bearish_divergence_15d',)",1031,277
16194,"('sma_100_zscore_cross_3std',)","('rsi_bullish_divergence_20d',)",1055,752
16195,"('sma_100_zscore_cross_3std',)","('rsi_bearish_divergence_20d',)",1186,266
16196,"('sma_100_zscore_cross_3std',)","('rsi_bullish_divergence_30d',)",1159,656
16197,"('sma_100_zscore_cross_3std',)","('rsi_bearish_divergence_30d',)",1268,261
16198,"('sma_100_zscore_cross_3std',)","('bb_bbl_cross_up',)",1014,528
16199,"('sma_100_zscore_cross_3std',)","('bb_bbl_cross_down',)",293,941
16200,"('sma_100_zscore_cross_3std',)","('bb_bbm_cross_up',)",1487,329
16201,"('sma_100_zscore_cross_3std',)","('bb_bbm_cross_down',)",1175,461
16202,"('sma_100_zscore_cross_3std',)","('bb_bbh_cross_up',)",1116,209
16203,"('sma_100_zscore_cross_3std',)","('bb_bbh_cross_down',)",1007,237
16204,"('sma_100_zscore_cross_3std',)","('bb_buy_zone_4d',)",1414,262
16205,"('sma_100_zscore_cross_3std',)","('bb_buy_zone_3d',)",1448,270
16206,"('sma_100_zscore_cross_3std',)","('bb_buy_zone_6d',)",1373,258
16207,"('sma_100_zscore_cross_3std',)","('bb_end_buy_zone',)",1407,346
16208,"('sma_100_zscore_cross_3std',)","('sma_10_20_cross',)",1398,423
16209,"('sma_100_zscore_cross_3std',)","('sma_10_50_cross',)",1518,295
16210,"('sma_100_zscore_cross_3std',)","('sma_10_100_cross',)",1400,253
16211,"('sma_100_zscore_cross_3std',)","('sma_10_200_cross',)",1178,185
16212,"('sma_100_zscore_cross_3std',)","('sma_20_50_cross',)",1491,293
16213,"('sma_100_zscore_cross_3std',)","('sma_20_100_cross',)",1330,226
16214,"('sma_100_zscore_cross_3std',)","('sma_20_200_cross',)",1144,157
16215,"('sma_100_zscore_cross_3std',)","('sma_50_100_cross',)",1157,204
16216,"('sma_100_zscore_cross_3std',)","('sma_50_200_cross',)",1031,115
16217,"('sma_100_zscore_cross_3std',)","('sma_100_200_cross',)",910,95
16218,"('sma_100_zscore_cross_3std',)","('price_above_sma_10',)",1255,571
16219,"('sma_100_zscore_cross_3std',)","('sma_10_zscore_cross_2std',)",690,628
16220,"('sma_100_zscore_cross_3std',)","('sma_10_zscore_cross_3std',)",30,108
16221,"('sma_100_zscore_cross_3std',)","('price_above_sma_20',)",1394,427
16222,"('sma_100_zscore_cross_3std',)","('sma_20_zscore_cross_2std',)",618,647
16223,"('sma_100_zscore_cross_3std',)","('sma_20_zscore_cross_3std',)",218,309
16224,"('sma_100_zscore_cross_3std',)","('price_above_sma_50',)",1460,361
16225,"('sma_100_zscore_cross_3std',)","('sma_50_zscore_cross_2std',)",872,750
16226,"('sma_100_zscore_cross_3std',)","('sma_50_zscore_cross_3std',)",332,550
16227,"('sma_100_zscore_cross_3std',)","('price_above_sma_100',)",1544,259
16228,"('sma_100_zscore_cross_3std',)","('sma_100_zscore_cross_2std',)",1151,671
16229,"('sma_100_zscore_cross_3std',)","('price_above_sma_200',)",1361,194
16230,"('sma_100_zscore_cross_3std',)","('sma_200_zscore_cross_2std',)",1178,579
16231,"('sma_100_zscore_cross_3std',)","('sma_200_zscore_cross_3std',)",735,795
16232,"('sma_100_zscore_cross_3std',)","('macd_bullish_divergence_10d',)",1286,535
16233,"('sma_100_zscore_cross_3std',)","('macd_bearish_divergence_10d',)",786,979
16234,"('sma_100_zscore_cross_3std',)","('macd_bullish_divergence_15d',)",1268,553
16235,"('sma_100_zscore_cross_3std',)","('macd_bearish_divergence_15d',)",874,940
16236,"('sma_100_zscore_cross_3std',)","('macd_bullish_divergence_20d',)",1313,508
16237,"('sma_100_zscore_cross_3std',)","('macd_bearish_divergence_20d',)",874,899
16238,"('sma_100_zscore_cross_3std',)","('macd_bullish_divergence_30d',)",1373,448
16239,"('sma_100_zscore_cross_3std',)","('macd_bearish_divergence_30d',)",1017,716
16240,"('sma_100_zscore_cross_3std',)","('higher_highs_3d',)",1139,687
16241,"('sma_100_zscore_cross_3std',)","('higher_highs_3d_end',)",870,956
16242,"('sma_100_zscore_cross_3std',)","('higher_highs_4d',)",1317,504
16243,"('sma_100_zscore_cross_3std',)","('higher_highs_4d_end',)",1048,778
16244,"('sma_100_zscore_cross_3std',)","('lower_lows_3d',)",791,1035
16245,"('sma_100_zscore_cross_3std',)","('lower_lows_3d_end',)",974,852
16246,"('sma_100_zscore_cross_3std',)","('lower_lows_4d',)",811,1015
16247,"('sma_100_zscore_cross_3std',)","('lower_lows_4d_end',)",912,914
16248,"('price_above_sma_200',)","('rsi_bins_20_cross_up',)",24483,66723
16249,"('price_above_sma_200',)","('rsi_bins_20_cross_down',)",23481,68207
16250,"('price_above_sma_200',)","('rsi_bins_30_cross_up',)",65324,90906
16251,"('price_above_sma_200',)","('rsi_bins_30_cross_down',)",62010,94510
16252,"('price_above_sma_200',)","('rsi_bins_40_cross_up',)",70352,94097
16253,"('price_above_sma_200',)","('rsi_bins_40_cross_down',)",58229,106502
16254,"('price_above_sma_200',)","('rsi_bins_50_cross_up',)",94562,74745
16255,"('price_above_sma_200',)","('rsi_bins_50_cross_down',)",64935,104982
16256,"('price_above_sma_200',)","('rsi_bins_60_cross_up',)",129353,42188
16257,"('price_above_sma_200',)","('rsi_bins_60_cross_down',)",94884,77293
16258,"('price_above_sma_200',)","('rsi_bins_70_cross_up',)",133092,31859
16259,"('price_above_sma_200',)","('rsi_bins_70_cross_down',)",119073,46510
16260,"('price_above_sma_200',)","('rsi_bins_80_cross_up',)",87469,10801
16261,"('price_above_sma_200',)","('rsi_bins_80_cross_down',)",85673,12941
16262,"('price_above_sma_200',)","('rsi_bins_90_cross_up',)",8071,295
16263,"('price_above_sma_200',)","('rsi_bins_90_cross_down',)",8061,379
16264,"('price_above_sma_200',)","('rsi_bins_cross_up_35_avg',)",114990,57245
16265,"('price_above_sma_200',)","('rsi_bins_cross_down_35_avg',)",79079,93986
16266,"('price_above_sma_200',)","('rsi_bins_cross_up_35_avg_plus_std1',)",126252,45086
16267,"('price_above_sma_200',)","('rsi_bins_cross_down_35_avg_plus_std1',)",98096,74027
16268,"('price_above_sma_200',)","('rsi_bins_cross_up_35_avg_minus_std1',)",94980,76463
16269,"('price_above_sma_200',)","('rsi_bins_cross_down_35_avg_minus_std1',)",67083,105190
16270,"('price_above_sma_200',)","('rsi_bins_cross_up_35_avg_plus_std2',)",113509,53671
16271,"('price_above_sma_200',)","('rsi_bins_cross_down_35_avg_plus_std2',)",99070,62906
16272,"('price_above_sma_200',)","('rsi_bins_cross_up_35_avg_minus_std2',)",87899,75530
16273,"('price_above_sma_200',)","('rsi_bins_cross_down_35_avg_minus_std2',)",71411,95704
16274,"('price_above_sma_200',)","('rsi_bins_cross_up_70_avg',)",114850,56971
16275,"('price_above_sma_200',)","('rsi_bins_cross_down_70_avg',)",79727,92932
16276,"('price_above_sma_200',)","('rsi_bins_cross_up_70_avg_plus_std1',)",126898,43882
16277,"('price_above_sma_200',)","('rsi_bins_cross_down_70_avg_plus_std1',)",101253,70105
16278,"('price_above_sma_200',)","('rsi_bins_cross_up_70_avg_minus_std1',)",90507,79730
16279,"('price_above_sma_200',)","('rsi_bins_cross_down_70_avg_minus_std1',)",66189,104253
16280,"('price_above_sma_200',)","('rsi_bins_cross_up_70_avg_plus_std2',)",110447,52356
16281,"('price_above_sma_200',)","('rsi_bins_cross_down_70_avg_plus_std2',)",102394,57054
16282,"('price_above_sma_200',)","('rsi_bins_cross_up_70_avg_minus_std2',)",82119,80957
16283,"('price_above_sma_200',)","('rsi_bins_cross_down_70_avg_minus_std2',)",72135,92974
16284,"('price_above_sma_200',)","('rsi_bins_cross_up_105_avg',)",113003,57882
16285,"('price_above_sma_200',)","('rsi_bins_cross_down_105_avg',)",78634,93217
16286,"('price_above_sma_200',)","('rsi_bins_cross_up_105_avg_plus_std1',)",129233,41807
16287,"('price_above_sma_200',)","('rsi_bins_cross_down_105_avg_plus_std1',)",103829,68010
16288,"('price_above_sma_200',)","('rsi_bins_cross_up_105_avg_minus_std1',)",84922,81420
16289,"('price_above_sma_200',)","('rsi_bins_cross_down_105_avg_minus_std1',)",62906,105039
16290,"('price_above_sma_200',)","('rsi_bins_cross_up_105_avg_plus_std2',)",109954,47307
16291,"('price_above_sma_200',)","('rsi_bins_cross_down_105_avg_plus_std2',)",103154,51676
16292,"('price_above_sma_200',)","('rsi_bins_cross_up_105_avg_minus_std2',)",76473,83341
16293,"('price_above_sma_200',)","('rsi_bins_cross_down_105_avg_minus_std2',)",69445,92066
16294,"('price_above_sma_200',)","('rsi_bins_cross_up_140_avg',)",111995,58478
16295,"('price_above_sma_200',)","('rsi_bins_cross_down_140_avg',)",77451,93773
16296,"('price_above_sma_200',)","('rsi_bins_cross_up_140_avg_plus_std1',)",130289,39862
16297,"('price_above_sma_200',)","('rsi_bins_cross_down_140_avg_plus_std1',)",105671,65195
16298,"('price_above_sma_200',)","('rsi_bins_cross_up_140_avg_minus_std1',)",82219,83355
16299,"('price_above_sma_200',)","('rsi_bins_cross_down_140_avg_minus_std1',)",61484,104740
16300,"('price_above_sma_200',)","('rsi_bins_cross_up_140_avg_plus_std2',)",110225,40886
16301,"('price_above_sma_200',)","('rsi_bins_cross_down_140_avg_plus_std2',)",103437,45875
16302,"('price_above_sma_200',)","('rsi_bins_cross_up_140_avg_minus_std2',)",74639,83948
16303,"('price_above_sma_200',)","('rsi_bins_cross_down_140_avg_minus_std2',)",67965,91600
16304,"('price_above_sma_200',)","('rsi_bins_cross_up_175_avg',)",111664,58970
16305,"('price_above_sma_200',)","('rsi_bins_cross_down_175_avg',)",76987,94300
16306,"('price_above_sma_200',)","('rsi_bins_cross_up_175_avg_plus_std1',)",131032,38600
16307,"('price_above_sma_200',)","('rsi_bins_cross_down_175_avg_plus_std1',)",106388,63795
16308,"('price_above_sma_200',)","('rsi_bins_cross_up_175_avg_minus_std1',)",82389,83472
16309,"('price_above_sma_200',)","('rsi_bins_cross_down_175_avg_minus_std1',)",61499,104886
16310,"('price_above_sma_200',)","('rsi_bins_cross_up_175_avg_plus_std2',)",112013,37304
16311,"('price_above_sma_200',)","('rsi_bins_cross_down_175_avg_plus_std2',)",104807,41940
16312,"('price_above_sma_200',)","('rsi_bins_cross_up_175_avg_minus_std2',)",74060,83974
16313,"('price_above_sma_200',)","('rsi_bins_cross_down_175_avg_minus_std2',)",68948,90479
16314,"('price_above_sma_200',)","('rsi_bins_cross_up_210_avg',)",111886,59048
16315,"('price_above_sma_200',)","('rsi_bins_cross_down_210_avg',)",76209,95310
16316,"('price_above_sma_200',)","('rsi_bins_cross_up_210_avg_plus_std1',)",132951,36800
16317,"('price_above_sma_200',)","('rsi_bins_cross_down_210_avg_plus_std1',)",107200,63100
16318,"('price_above_sma_200',)","('rsi_bins_cross_up_210_avg_minus_std1',)",81201,84806
16319,"('price_above_sma_200',)","('rsi_bins_cross_down_210_avg_minus_std1',)",61088,105462
16320,"('price_above_sma_200',)","('rsi_bins_cross_up_210_avg_plus_std2',)",110712,35621
16321,"('price_above_sma_200',)","('rsi_bins_cross_down_210_avg_plus_std2',)",105083,39382
16322,"('price_above_sma_200',)","('rsi_bins_cross_up_210_avg_minus_std2',)",72939,85805
16323,"('price_above_sma_200',)","('rsi_bins_cross_down_210_avg_minus_std2',)",68750,90608
16324,"('price_above_sma_200',)","('rsi_bullish_divergence_10d',)",51176,99786
16325,"('price_above_sma_200',)","('rsi_bearish_divergence_10d',)",56728,28108
16326,"('price_above_sma_200',)","('rsi_bullish_divergence_15d',)",53455,103185
16327,"('price_above_sma_200',)","('rsi_bearish_divergence_15d',)",88270,45820
16328,"('price_above_sma_200',)","('rsi_bullish_divergence_20d',)",57089,99541
16329,"('price_above_sma_200',)","('rsi_bearish_divergence_20d',)",102460,50508
16330,"('price_above_sma_200',)","('rsi_bullish_divergence_30d',)",61940,96180
16331,"('price_above_sma_200',)","('rsi_bearish_divergence_30d',)",107766,56565
16332,"('price_above_sma_200',)","('bb_bbl_cross_up',)",64339,95040
16333,"('price_above_sma_200',)","('bb_bbl_cross_down',)",59318,101125
16334,"('price_above_sma_200',)","('bb_bbm_cross_up',)",91261,73740
16335,"('price_above_sma_200',)","('bb_bbm_cross_down',)",62822,102658
16336,"('price_above_sma_200',)","('bb_bbh_cross_up',)",136251,27510
16337,"('price_above_sma_200',)","('bb_bbh_cross_down',)",115011,44740
16338,"('price_above_sma_200',)","('bb_buy_zone_4d',)",118639,53814
16339,"('price_above_sma_200',)","('bb_buy_zone_3d',)",118684,54009
16340,"('price_above_sma_200',)","('bb_buy_zone_6d',)",119251,52537
16341,"('price_above_sma_200',)","('bb_end_buy_zone',)",86863,83147
16342,"('price_above_sma_200',)","('sma_10_20_cross',)",101205,64633
16343,"('price_above_sma_200',)","('sma_10_50_cross',)",94308,68991
16344,"('price_above_sma_200',)","('sma_10_100_cross',)",89417,70983
16345,"('price_above_sma_200',)","('sma_10_200_cross',)",81261,71492
16346,"('price_above_sma_200',)","('sma_20_50_cross',)",95836,66406
16347,"('price_above_sma_200',)","('sma_20_100_cross',)",93206,64246
16348,"('price_above_sma_200',)","('sma_20_200_cross',)",85143,62157
16349,"('price_above_sma_200',)","('sma_50_100_cross',)",93364,55876
16350,"('price_above_sma_200',)","('sma_50_200_cross',)",83620,48536
16351,"('price_above_sma_200',)","('sma_100_200_cross',)",73137,38761
16352,"('price_above_sma_200',)","('price_above_sma_10',)",108457,65775
16353,"('price_above_sma_200',)","('sma_10_zscore_cross_2std',)",69574,90698
16354,"('price_above_sma_200',)","('sma_10_zscore_cross_3std',)",2530,6647
16355,"('price_above_sma_200',)","('price_above_sma_20',)",106136,68034
16356,"('price_above_sma_200',)","('sma_20_zscore_cross_2std',)",69872,91582
16357,"('price_above_sma_200',)","('sma_20_zscore_cross_3std',)",37822,50860
16358,"('price_above_sma_200',)","('price_above_sma_50',)",102140,72274
16359,"('price_above_sma_200',)","('sma_50_zscore_cross_2std',)",63151,96864
16360,"('price_above_sma_200',)","('sma_50_zscore_cross_3std',)",46933,89318
16361,"('price_above_sma_200',)","('price_above_sma_100',)",98220,76376
16362,"('price_above_sma_200',)","('sma_100_zscore_cross_2std',)",54539,99895
16363,"('price_above_sma_200',)","('sma_100_zscore_cross_3std',)",36416,98867
16364,"('price_above_sma_200',)","('sma_200_zscore_cross_2std',)",41258,101822
16365,"('price_above_sma_200',)","('sma_200_zscore_cross_3std',)",22919,89819
16366,"('price_above_sma_200',)","('macd_bullish_divergence_10d',)",101220,66979
16367,"('price_above_sma_200',)","('macd_bearish_divergence_10d',)",66097,98798
16368,"('price_above_sma_200',)","('macd_bullish_divergence_15d',)",105239,63482
16369,"('price_above_sma_200',)","('macd_bearish_divergence_15d',)",63883,99971
16370,"('price_above_sma_200',)","('macd_bullish_divergence_20d',)",108124,60749
16371,"('price_above_sma_200',)","('macd_bearish_divergence_20d',)",64032,96110
16372,"('price_above_sma_200',)","('macd_bullish_divergence_30d',)",110786,58944
16373,"('price_above_sma_200',)","('macd_bearish_divergence_30d',)",57915,95396
16374,"('price_above_sma_200',)","('higher_highs_3d',)",112293,61601
16375,"('price_above_sma_200',)","('higher_highs_3d_end',)",83740,90554
16376,"('price_above_sma_200',)","('higher_highs_4d',)",117392,55250
16377,"('price_above_sma_200',)","('higher_highs_4d_end',)",94106,79625
16378,"('price_above_sma_200',)","('lower_lows_3d',)",73132,100777
16379,"('price_above_sma_200',)","('lower_lows_3d_end',)",98736,75636
16380,"('price_above_sma_200',)","('lower_lows_4d',)",74375,98036
16381,"('price_above_sma_200',)","('lower_lows_4d_end',)",90126,83809
16382,"('sma_200_zscore_cross_2std',)","('rsi_bins_20_cross_up',)",320,1452
16383,"('sma_200_zscore_cross_2std',)","('rsi_bins_20_cross_down',)",304,1489
16384,"('sma_200_zscore_cross_2std',)","('rsi_bins_30_cross_up',)",1126,1523
16385,"('sma_200_zscore_cross_2std',)","('rsi_bins_30_cross_down',)",1065,1598
16386,"('sma_200_zscore_cross_2std',)","('rsi_bins_40_cross_up',)",1864,1800
